"panel","x","smooth"
"residuo_vs_ajustado",-4.41785257117827,0.412301959202132
"residuo_vs_ajustado",-4.41785257117827,0.412301959202132
"residuo_vs_ajustado",-4.40863250286331,0.414696298422558
"residuo_vs_ajustado",-4.3780902950119,0.422627737066933
"residuo_vs_ajustado",-4.37600595516675,0.423169014687604
"residuo_vs_ajustado",-4.35952297004217,0.427449444767439
"residuo_vs_ajustado",-4.32950822290561,0.435243908301256
"residuo_vs_ajustado",-4.317650183809,0.438375404323648
"residuo_vs_ajustado",-4.317650183809,0.438375404323648
"residuo_vs_ajustado",-4.28432196863039,0.447176789815372
"residuo_vs_ajustado",-4.28432196863039,0.447176789815372
"residuo_vs_ajustado",-4.28302241615098,0.447519978380276
"residuo_vs_ajustado",-4.24315153349782,0.458049165324287
"residuo_vs_ajustado",-4.24315153349782,0.458049165324287
"residuo_vs_ajustado",-4.23824389357909,0.459345185244581
"residuo_vs_ajustado",-4.21963617432931,0.464259151064877
"residuo_vs_ajustado",-4.21689346649209,0.46498345114627
"residuo_vs_ajustado",-4.21689346649209,0.46498345114627
"residuo_vs_ajustado",-4.21437956476276,0.46564732762719
"residuo_vs_ajustado",-4.21437956476276,0.46564732762719
"residuo_vs_ajustado",-4.18970328423762,0.472163891932832
"residuo_vs_ajustado",-4.18970328423762,0.472163891932832
"residuo_vs_ajustado",-4.17468504926585,0.476129939159888
"residuo_vs_ajustado",-4.1703748863325,0.477268176095327
"residuo_vs_ajustado",-4.13649421177247,0.486215456227925
"residuo_vs_ajustado",-4.13649421177247,0.486215456227925
"residuo_vs_ajustado",-4.02415053875275,0.504651969397334
"residuo_vs_ajustado",-4.02415053875275,0.504651969397334
"residuo_vs_ajustado",-4.00639348912661,0.507566046091486
"residuo_vs_ajustado",-3.96087056614305,0.515036729099591
"residuo_vs_ajustado",-3.96087056614305,0.515036729099591
"residuo_vs_ajustado",-3.94503981111475,0.517634685136775
"residuo_vs_ajustado",-3.94503981111475,0.517634685136775
"residuo_vs_ajustado",-3.90750458428667,0.523794522047316
"residuo_vs_ajustado",-3.90750458428667,0.523794522047316
"residuo_vs_ajustado",-3.89124527831382,0.525078877510742
"residuo_vs_ajustado",-3.89124527831382,0.525078877510742
"residuo_vs_ajustado",-3.88075056492992,0.525907876146612
"residuo_vs_ajustado",-3.88075056492992,0.525907876146612
"residuo_vs_ajustado",-3.82429197809767,0.530367654108623
"residuo_vs_ajustado",-3.82378533357628,0.530407674984061
"residuo_vs_ajustado",-3.82217421958387,0.530534940136818
"residuo_vs_ajustado",-3.82217421958387,0.530534940136818
"residuo_vs_ajustado",-3.8217825279841,0.530565880648485
"residuo_vs_ajustado",-3.8217825279841,0.530565880648485
"residuo_vs_ajustado",-3.75978428082321,0.53546324758388
"residuo_vs_ajustado",-3.75978428082321,0.53546324758388
"residuo_vs_ajustado",-3.73719986006131,0.537247236657109
"residuo_vs_ajustado",-3.73719986006131,0.537247236657109
"residuo_vs_ajustado",-3.72468732040701,0.538235627471155
"residuo_vs_ajustado",-3.70274164218519,0.53996916097928
"residuo_vs_ajustado",-3.70274164218519,0.53996916097928
"residuo_vs_ajustado",-3.68964257089354,0.541003883113627
"residuo_vs_ajustado",-3.68550009482837,0.541331105676219
"residuo_vs_ajustado",-3.68550009482837,0.541331105676219
"residuo_vs_ajustado",-3.63597687159081,0.543116071799403
"residuo_vs_ajustado",-3.63597687159081,0.543116071799403
"residuo_vs_ajustado",-3.60785359312801,0.54412971945897
"residuo_vs_ajustado",-3.60785359312801,0.54412971945897
"residuo_vs_ajustado",-3.6075037792559,0.544142327804516
"residuo_vs_ajustado",-3.6075037792559,0.544142327804516
"residuo_vs_ajustado",-3.48381379868955,0.548600487242748
"residuo_vs_ajustado",-3.44773858236279,0.549900746693166
"residuo_vs_ajustado",-3.44773858236279,0.549900746693166
"residuo_vs_ajustado",-3.41219679980006,0.54725518040242
"residuo_vs_ajustado",-3.41219679980006,0.54725518040242
"residuo_vs_ajustado",-3.3967798359232,0.546107612751127
"residuo_vs_ajustado",-3.3967798359232,0.546107612751127
"residuo_vs_ajustado",-3.39619335411391,0.546063957751492
"residuo_vs_ajustado",-3.39619335411391,0.546063957751492
"residuo_vs_ajustado",-3.3949412296856,0.545970755386824
"residuo_vs_ajustado",-3.3949412296856,0.545970755386824
"residuo_vs_ajustado",-3.39132940485535,0.545701907812786
"residuo_vs_ajustado",-3.39132940485535,0.545701907812786
"residuo_vs_ajustado",-3.2896383941937,0.538132498219905
"residuo_vs_ajustado",-3.2896383941937,0.538132498219905
"residuo_vs_ajustado",-3.28789022037697,0.538002372227723
"residuo_vs_ajustado",-3.28789022037697,0.538002372227723
"residuo_vs_ajustado",-3.23591755345648,0.534133766723697
"residuo_vs_ajustado",-3.23591755345645,0.534133766723695
"residuo_vs_ajustado",-3.22827760384539,0.533565084128263
"residuo_vs_ajustado",-3.22827760384539,0.533565084128263
"residuo_vs_ajustado",-3.22672085800247,0.533449207151131
"residuo_vs_ajustado",-3.22672085800247,0.533449207151131
"residuo_vs_ajustado",-3.20000047108414,0.531913609790907
"residuo_vs_ajustado",-3.20000047108414,0.531913609790907
"residuo_vs_ajustado",-3.19432203151502,0.531587274815326
"residuo_vs_ajustado",-3.15954669253935,0.529588766376989
"residuo_vs_ajustado",-3.11104058586917,0.52680116268004
"residuo_vs_ajustado",-3.11104058586917,0.52680116268004
"residuo_vs_ajustado",-3.07639068047726,0.524809862800498
"residuo_vs_ajustado",-3.05017808176334,0.523303447586051
"residuo_vs_ajustado",-3.0454419062232,0.523031263703414
"residuo_vs_ajustado",-3.0454419062232,0.523031263703414
"residuo_vs_ajustado",-3.02369061263132,0.521781235808114
"residuo_vs_ajustado",-2.92180596111635,0.499941341419133
"residuo_vs_ajustado",-2.92180596111635,0.499941341419133
"residuo_vs_ajustado",-2.90182997023516,0.4956593075242
"residuo_vs_ajustado",-2.88758041004574,0.492604785719405
"residuo_vs_ajustado",-2.84694160573235,0.483893491318321
"residuo_vs_ajustado",-2.84694160573235,0.483893491318321
"residuo_vs_ajustado",-2.7910074275548,0.471903495514559
"residuo_vs_ajustado",-2.7910074275548,0.471903495514559
"residuo_vs_ajustado",-2.78535534659675,0.470691920960725
"residuo_vs_ajustado",-2.78535534659675,0.470691920960725
"residuo_vs_ajustado",-2.7333023874664,0.458740337663944
"residuo_vs_ajustado",-2.7333023874664,0.458740337663944
"residuo_vs_ajustado",-2.72595217804416,0.45705269796725
"residuo_vs_ajustado",-2.72595217804416,0.45705269796725
"residuo_vs_ajustado",-2.71332586637043,0.454153642501031
"residuo_vs_ajustado",-2.71332586637041,0.454153642501026
"residuo_vs_ajustado",-2.70322735077781,0.451834979887118
"residuo_vs_ajustado",-2.70322735077781,0.451834979887118
"residuo_vs_ajustado",-2.69707821653679,0.450423112217874
"residuo_vs_ajustado",-2.64497834549896,0.438460757745367
"residuo_vs_ajustado",-2.62127876060587,0.43301923112169
"residuo_vs_ajustado",-2.62127876060587,0.43301923112169
"residuo_vs_ajustado",-2.56449549468185,0.41998154903997
"residuo_vs_ajustado",-2.56449549468185,0.41998154903997
"residuo_vs_ajustado",-2.51602302943355,0.409171677667895
"residuo_vs_ajustado",-2.51385760803197,0.40868876583955
"residuo_vs_ajustado",-2.4693585597311,0.398765008385743
"residuo_vs_ajustado",-2.46415956978519,0.397605578753022
"residuo_vs_ajustado",-2.46415956978519,0.397605578753022
"residuo_vs_ajustado",-2.42874293389381,0.389707295130426
"residuo_vs_ajustado",-2.37635809297407,0.378024922688912
"residuo_vs_ajustado",-2.37402086155275,0.377503695412727
"residuo_vs_ajustado",-2.37402086155275,0.377503695412727
"residuo_vs_ajustado",-2.31480189979337,0.361470239296192
