"family","repeat_id","outer_fold","metric","flexible","frozen","difference_flexible_minus_frozen","absolute_difference"
"logistic",2,10,"brier_score",0.161431115547703,0.165864855783152,-0.00443374023544921,0.00443374023544921
"logistic",2,10,"log_loss",0.499021413678771,0.519675092639309,-0.0206536789605384,0.0206536789605384
"logistic",2,10,"calibration_intercept",-0.0173594783346385,0.0108252959439791,-0.0281847742786175,0.0281847742786175
"logistic",2,10,"calibration_slope",0.961059685691019,0.74773979378106,0.213319891909959,0.213319891909959
"continuous",3,10,"r2",0.435225242973295,0.401568712985256,0.0336565299880399,0.0336565299880399
"continuous",3,10,"rmse",4.16735213037861,4.28972750599655,-0.122375375617938,0.122375375617938
"continuous",3,10,"mae",3.37831972551248,3.41435632412836,-0.0360365986158713,0.0360365986158713
"continuous",3,10,"auc",,,,
"continuous",3,10,"brier_score",,,,
"continuous",3,10,"log_loss",,,,
"continuous",3,10,"calibration_intercept",0.72907776819114,-0.114362149764861,0.843439917956001,0.843439917956001
"continuous",3,10,"calibration_slope",1.27090001199343,1.06469993781164,0.206200074181792,0.206200074181792
"logistic",3,10,"r2",,,,
"logistic",3,10,"rmse",,,,
"logistic",3,10,"mae",,,,
"logistic",3,10,"auc",0.82091212458287,0.829810901001112,-0.00889877641824244,0.00889877641824244
"logistic",3,10,"brier_score",0.184208562679465,0.172927447668411,0.0112811150110533,0.0112811150110533
"logistic",3,10,"log_loss",0.536778358885355,0.548093876741157,-0.0113155178558021,0.0113155178558021
"logistic",3,10,"calibration_intercept",0.294190616682602,0.365670965840814,-0.0714803491582122,0.0714803491582122
"logistic",3,10,"calibration_slope",0.820813250354983,0.676387964453776,0.144425285901207,0.144425285901207
"continuous",4,10,"r2",0.257135297270961,0.20617198196333,0.0509633153076314,0.0509633153076314
"continuous",4,10,"rmse",4.21703160743525,4.35928442759437,-0.142252820159115,0.142252820159115
"continuous",4,10,"mae",3.42914628581257,3.52314036271876,-0.093994076906188,0.093994076906188
"continuous",4,10,"auc",,,,
"continuous",4,10,"brier_score",,,,
"continuous",4,10,"log_loss",,,,
"continuous",4,10,"calibration_intercept",-0.0800638189234131,-0.658426228423115,0.578362409499702,0.578362409499702
"continuous",4,10,"calibration_slope",0.927484102126109,0.744822531986844,0.182661570139265,0.182661570139265
"logistic",4,10,"r2",,,,
"logistic",4,10,"rmse",,,,
"logistic",4,10,"mae",,,,
"logistic",4,10,"auc",0.730812013348165,0.75194660734149,-0.021134593993326,0.021134593993326
"logistic",4,10,"brier_score",0.218658833977004,0.217508576567945,0.00115025740905922,0.00115025740905922
"logistic",4,10,"log_loss",0.63180400302594,0.689747690226507,-0.0579436872005673,0.0579436872005673
"logistic",4,10,"calibration_intercept",-0.378223710940808,-0.665308118955122,0.287084408014314,0.287084408014314
"logistic",4,10,"calibration_slope",0.637589805631948,0.466400203680852,0.171189601951096,0.171189601951096
"continuous",5,10,"r2",0.400855291840019,0.479427387823939,-0.0785720959839202,0.0785720959839202
"continuous",5,10,"rmse",4.32926990425972,4.03542663629191,0.293843267967815,0.293843267967815
"continuous",5,10,"mae",3.44490159764627,3.27959849388695,0.165303103759324,0.165303103759324
"continuous",5,10,"auc",,,,
"continuous",5,10,"brier_score",,,,
"continuous",5,10,"log_loss",,,,
"continuous",5,10,"calibration_intercept",0.924969312988849,-0.324339208309687,1.24930852129854,1.24930852129854
"continuous",5,10,"calibration_slope",1.36858329713082,0.99425859021542,0.374324706915402,0.374324706915402
"logistic",5,10,"r2",,,,
"logistic",5,10,"rmse",,,,
"logistic",5,10,"mae",,,,
"logistic",5,10,"auc",0.815350389321468,0.806451612903226,0.00889877641824255,0.00889877641824255
"logistic",5,10,"brier_score",0.180723018968648,0.189879456972856,-0.00915643800420821,0.00915643800420821
"logistic",5,10,"log_loss",0.538859878664552,0.569980872790346,-0.0311209941257939,0.0311209941257939
"logistic",5,10,"calibration_intercept",0.490121211112334,0.631308995734665,-0.14118778462233,0.14118778462233
"logistic",5,10,"calibration_slope",0.903212178666042,0.705767098964654,0.197445079701389,0.197445079701389
