"tree_id","repeat_id","outer_fold","fit_origin","node","depth","node_n","variable","split_role","split_rank","count","ncat","improve","index","adjusted_agreement","split_type","cutpoint","left_levels","right_levels","left_rule","right_rule"
1,1,1,"outer_training_saved_hyperparameters",12,3,18,"lordose_lombar","surrogate",2,0,-1,0.888888888888889,51.5,0.333333333333333,"continuous",51.5,,,"lordose_lombar < 51.5","lordose_lombar >= 51.5"
1,1,1,"outer_training_saved_hyperparameters",7,2,160,"cifose_toracica","surrogate",1,0,1,0.8625,52,0.12,"continuous",52,,,"cifose_toracica >= 52","cifose_toracica < 52"
1,1,1,"outer_training_saved_hyperparameters",14,3,25,"escoliometro_maior_10_graus","surrogate",1,0,4,0.88,42,0.75,"categorical",,"lombar","normal | toracica | toracica_lombar","escoliometro_maior_10_graus in {lombar}","escoliometro_maior_10_graus in {normal | toracica | toracica_lombar}"
1,1,1,"outer_training_saved_hyperparameters",14,3,25,"imc","surrogate",2,0,-1,0.84,19.4180341598118,0.666666666666667,"continuous",19.4180341598118,,,"imc < 19.418034159811835","imc >= 19.418034159811835"
1,1,1,"outer_training_saved_hyperparameters",14,3,25,"cifose_toracica","surrogate",3,0,1,0.72,29.5,0.416666666666667,"continuous",29.5,,,"cifose_toracica >= 29.5","cifose_toracica < 29.5"
1,1,1,"outer_training_saved_hyperparameters",14,3,25,"correcao_colete","surrogate",4,0,-1,0.68,62.5925925925926,0.333333333333333,"continuous",62.5925925925926,,,"correcao_colete < 62.592592592592595","correcao_colete >= 62.592592592592595"
1,1,1,"outer_training_saved_hyperparameters",14,3,25,"risser","surrogate",5,0,5,0.68,43,0.333333333333333,"categorical",,"4","0 | 1 | 2 | 3","risser in {4}","risser in {0 | 1 | 2 | 3}"
1,1,1,"outer_training_saved_hyperparameters",28,4,12,"lordose_lombar","surrogate",1,0,-1,0.916666666666667,69.5,0.8,"continuous",69.5,,,"lordose_lombar < 69.5","lordose_lombar >= 69.5"
1,1,1,"outer_training_saved_hyperparameters",28,4,12,"risser","surrogate",2,0,5,0.833333333333333,45,0.6,"categorical",,"1 | 2","0 | 3 | 4","risser in {1 | 2}","risser in {0 | 3 | 4}"
1,1,1,"outer_training_saved_hyperparameters",28,4,12,"correcao_colete","surrogate",3,0,1,0.75,58.8989441930619,0.4,"continuous",58.8989441930619,,,"correcao_colete >= 58.898944193061851","correcao_colete < 58.898944193061851"
1,1,1,"outer_training_saved_hyperparameters",28,4,12,"escoliometro_maior_10_graus","surrogate",4,0,4,0.75,46,0.4,"categorical",,"normal","toracica | lombar","escoliometro_maior_10_graus in {normal}","escoliometro_maior_10_graus in {toracica | lombar}"
1,1,1,"outer_training_saved_hyperparameters",28,4,12,"idade","surrogate",5,0,-1,0.666666666666667,11.5,0.2,"continuous",11.5,,,"idade < 11.5","idade >= 11.5"
2,1,2,"outer_training_saved_hyperparameters",1,0,553,"lenke","surrogate",1,0,6,0.625678119349005,4,0.0504587155963303,"categorical",,"1 | 3 | 4 | 5 | 6","2","lenke in {1 | 3 | 4 | 5 | 6}","lenke in {2}"
2,1,2,"outer_training_saved_hyperparameters",1,0,553,"imc","surrogate",2,0,1,0.614828209764919,14.6055076557158,0.0229357798165137,"continuous",14.6055076557158,,,"imc >= 14.605507655715773","imc < 14.605507655715773"
2,1,2,"outer_training_saved_hyperparameters",1,0,553,"cifose_toracica","surrogate",3,0,-1,0.609403254972875,53.5,0.00917431192660543,"continuous",53.5,,,"cifose_toracica < 53.5","cifose_toracica >= 53.5"
2,1,2,"outer_training_saved_hyperparameters",1,0,553,"lordose_lombar","surrogate",4,0,-1,0.609403254972875,65.5,0.00917431192660543,"continuous",65.5,,,"lordose_lombar < 65.5","lordose_lombar >= 65.5"
2,1,2,"outer_training_saved_hyperparameters",2,1,335,"imc","surrogate",1,0,-1,0.832835820895522,14.7826038631566,0.0666666666666667,"continuous",14.7826038631566,,,"imc < 14.782603863156632","imc >= 14.782603863156632"
2,1,2,"outer_training_saved_hyperparameters",5,2,275,"imc","surrogate",1,0,1,0.869090909090909,14.9030813654523,0.0270270270270272,"continuous",14.9030813654523,,,"imc >= 14.903081365452316","imc < 14.903081365452316"
2,1,2,"outer_training_saved_hyperparameters",10,3,238,"cifose_toracica","surrogate",1,0,-1,0.84453781512605,57,0.0512820512820511,"continuous",57,,,"cifose_toracica < 57","cifose_toracica >= 57"
2,1,2,"outer_training_saved_hyperparameters",10,3,238,"lordose_lombar","surrogate",2,0,1,0.84453781512605,23,0.0512820512820511,"continuous",23,,,"lordose_lombar >= 23","lordose_lombar < 23"
2,1,2,"outer_training_saved_hyperparameters",10,3,238,"correcao_colete","surrogate",3,0,-1,0.84453781512605,48.8088485536018,0.0512820512820511,"continuous",48.8088485536018,,,"correcao_colete < 48.808848553601798","correcao_colete >= 48.808848553601798"
2,1,2,"outer_training_saved_hyperparameters",20,4,199,"imc","surrogate",1,0,-1,0.879396984924623,26.8713781415809,0.0400000000000002,"continuous",26.8713781415809,,,"imc < 26.871378141580941","imc >= 26.871378141580941"
2,1,2,"outer_training_saved_hyperparameters",3,1,218,"risser","surrogate",1,0,5,0.596330275229358,17,0.128712871287129,"categorical",,"0 | 2 | 4","1 | 3","risser in {0 | 2 | 4}","risser in {1 | 3}"
2,1,2,"outer_training_saved_hyperparameters",3,1,218,"lordose_lombar","surrogate",2,0,1,0.591743119266055,43.5,0.118811881188119,"continuous",43.5,,,"lordose_lombar >= 43.5","lordose_lombar < 43.5"
2,1,2,"outer_training_saved_hyperparameters",3,1,218,"sexo","surrogate",3,0,2,0.587155963302752,18,0.108910891089109,"categorical",,"feminino","masculino","sexo in {feminino}","sexo in {masculino}"
2,1,2,"outer_training_saved_hyperparameters",3,1,218,"lenke","surrogate",4,0,6,0.577981651376147,19,0.089108910891089,"categorical",,"1 | 3 | 5 | 6","2 | 4","lenke in {1 | 3 | 5 | 6}","lenke in {2 | 4}"
2,1,2,"outer_training_saved_hyperparameters",3,1,218,"imc","surrogate",5,0,1,0.559633027522936,19.8161168509761,0.0495049504950494,"continuous",19.8161168509761,,,"imc >= 19.816116850976105","imc < 19.816116850976105"
2,1,2,"outer_training_saved_hyperparameters",6,2,117,"lordose_lombar","surrogate",1,0,-1,0.752136752136752,49.5,0.462962962962963,"continuous",49.5,,,"lordose_lombar < 49.5","lordose_lombar >= 49.5"
2,1,2,"outer_training_saved_hyperparameters",6,2,117,"lenke","surrogate",2,0,6,0.64957264957265,21,0.240740740740741,"categorical",,"2 | 3 | 4","1 | 5 | 6","lenke in {2 | 3 | 4}","lenke in {1 | 5 | 6}"
2,1,2,"outer_training_saved_hyperparameters",6,2,117,"idade","surrogate",3,0,-1,0.615384615384615,12.5,0.166666666666667,"continuous",12.5,,,"idade < 12.5","idade >= 12.5"
