"model","term","x","component_residual_smooth"
"logistic","idade",10,-1.55215990767514
"logistic","idade",10,-1.55215990767514
"logistic","idade",10,-1.55215990767514
"logistic","idade",10,-1.55215990767514
"logistic","idade",10,-1.55215990767514
"logistic","idade",10,-1.55215990767514
"logistic","idade",10,-1.55215990767514
"logistic","idade",10,-1.55215990767514
"logistic","idade",10,-1.55215990767514
"logistic","idade",10,-1.55215990767514
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",11,-1.33441445978104
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",12,-1.10686609738632
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",13,-0.925203409420295
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",14,-0.958875678296862
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",15,-1.04006042386818
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",16,-1.28587371792481
"logistic","idade",17,-1.50999554164634
"logistic","idade",17,-1.50999554164634
"logistic","idade",17,-1.50999554164634
"logistic","idade",17,-1.50999554164634
"logistic","idade",17,-1.50999554164634
"logistic","idade",17,-1.50999554164634
"logistic","idade",17,-1.50999554164634
"logistic","idade",17,-1.50999554164634
"logistic","idade",17,-1.50999554164634
"logistic","idade",17,-1.50999554164634
"logistic","idade",17,-1.50999554164634
"logistic","idade",17,-1.50999554164634
"logistic","idade",17,-1.50999554164634
"logistic","idade",17,-1.50999554164634
"logistic","idade",17,-1.50999554164634
"logistic","idade",17,-1.50999554164634
"logistic","idade",17,-1.50999554164634
"logistic","idade",17,-1.50999554164634
"logistic","idade",17,-1.50999554164634
"logistic","idade",17,-1.50999554164634
"logistic","idade",17,-1.50999554164634
"logistic","idade",17,-1.50999554164634
"logistic","idade",17,-1.50999554164634
"logistic","idade",17,-1.50999554164634
"logistic","idade",18,-1.76868547880623
"logistic","imc",13.2590930940554,0.731630595097479
"logistic","imc",13.735691987513,0.74804669187443
"logistic","imc",13.735691987513,0.74804669187443
"logistic","imc",13.735691987513,0.74804669187443
"logistic","imc",13.9633349849106,0.757064369435271
"logistic","imc",13.9633349849106,0.757064369435271
"logistic","imc",14.1533933518006,0.765005043111973
"logistic","imc",14.3854227715915,0.775136678615849
"logistic","imc",14.5243282498184,0.781456638060202
"logistic","imc",14.5243282498184,0.781456638060202
"logistic","imc",14.5681581685744,0.783450823692926
"logistic","imc",14.6428571428571,0.78693751426363
"logistic","imc",14.6428571428571,0.78693751426363
"logistic","imc",14.692378328742,0.789248992480468
"logistic","imc",14.692378328742,0.789248992480468
"logistic","imc",14.7087191358025,0.790011725013848
"logistic","imc",14.7087191358025,0.790011725013848
"logistic","imc",14.8173504816861,0.795175587835662
"logistic","imc",14.8728293975713,0.797812814768675
"logistic","imc",14.8728293975713,0.797812814768675
"logistic","imc",14.8914007947224,0.798695618406223
"logistic","imc",14.8914007947224,0.798695618406223
"logistic","imc",14.9333333333333,0.800732886468815
"logistic","imc",14.9333333333333,0.800732886468815
"logistic","imc",14.9777777777778,0.802892194019128
"logistic","imc",14.9777777777778,0.802892194019128
"logistic","imc",15.0531286894923,0.806553074352362
"logistic","imc",15.0531286894923,0.806553074352362
"logistic","imc",15.0551394482291,0.806650765899113
"logistic","imc",15.2416896501669,0.815890012075469
"logistic","imc",15.2439024390244,0.815999604564665
"logistic","imc",15.2439024390244,0.815999604564665
"logistic","imc",15.4006243496358,0.823908167583675
"logistic","imc",15.4164469146821,0.824706612117073
"logistic","imc",15.437904983726,0.825789437681397
"logistic","imc",15.437904983726,0.825789437681397
"logistic","imc",15.5381557061138,0.830919692158098
"logistic","imc",15.5381557061138,0.830919692158098
"logistic","imc",15.5381557061138,0.830919692158098
"logistic","imc",15.580686950737,0.833096196256329
"logistic","imc",15.580686950737,0.833096196256329
"logistic","imc",15.580686950737,0.833096196256329
"logistic","imc",15.6012818350481,0.834150123798368
"logistic","imc",15.6012818350481,0.834150123798368
"logistic","imc",15.6192949004016,0.835071928718753
"logistic","imc",15.6192949004016,0.835071928718753
"logistic","imc",15.7004340946894,0.839264819816548
"logistic","imc",15.7004340946894,0.839264819816548
"logistic","imc",15.7004340946894,0.839264819816548
"logistic","imc",15.7010657427306,0.839297460409937
"logistic","imc",15.7010657427306,0.839297460409937
"logistic","imc",15.7426694439994,0.841447343585587
"logistic","imc",15.7426694439994,0.841447343585587
"logistic","imc",15.7430481389186,0.84146691275397
"logistic","imc",15.7752341311134,0.843130133116609
"logistic","imc",15.7752341311134,0.843130133116609
"logistic","imc",15.7808357530615,0.843419598534714
"logistic","imc",15.7887811938073,0.84383018146031
"logistic","imc",15.8221589335865,0.845554985720607
"logistic","imc",15.8221589335865,0.845554985720607
"logistic","imc",15.8221589335865,0.845554985720607
"logistic","imc",15.8566335147307,0.847363050831555
"logistic","imc",15.8566335147307,0.847363050831555
"logistic","imc",15.8566335147307,0.847363050831555
"logistic","imc",15.859375,0.84750683166088
"logistic","imc",15.8944485166467,0.849346308738264
"logistic","imc",15.96556990143,0.853076364048606
"logistic","imc",15.96556990143,0.853076364048606
"logistic","imc",16,0.85488209621198
"logistic","imc",16,0.85488209621198
"logistic","imc",16.0036579789666,0.855073943768254
"logistic","imc",16.0145429362881,0.855644819785131
"logistic","imc",16.0145429362881,0.855644819785131
"logistic","imc",16.0199359202563,0.855927661978806
"logistic","imc",16.0199359202563,0.855927661978806
"logistic","imc",16.025641025641,0.856226873793946
"logistic","imc",16.037956497043,0.856896681389709
"logistic","imc",16.037956497043,0.856896681389709
"logistic","imc",16.058123929844,0.857993537469047
"logistic","imc",16.058123929844,0.857993537469047
"logistic","imc",16.0590277777778,0.858042695490828
"logistic","imc",16.0590277777778,0.858042695490828
"logistic","imc",16.1362284354551,0.862241445601346
"logistic","imc",16.1362284354551,0.862241445601346
"logistic","imc",16.1362284354551,0.862241445601346
"logistic","imc",16.149843912591,0.86298195724787
"logistic","imc",16.149843912591,0.86298195724787
"logistic","imc",16.149843912591,0.86298195724787
"logistic","imc",16.2578022935114,0.869307845126254
"logistic","imc",16.2578022935114,0.869307845126254
"logistic","imc",16.328125,0.873428447461701
"logistic","imc",16.336379098928,0.873912101476431
"logistic","imc",16.336379098928,0.873912101476431
"logistic","imc",16.3608033240997,0.875561156324969
"logistic","imc",16.3608033240997,0.875561156324969
"logistic","imc",16.3901172461357,0.877540349725104
"logistic","imc",16.3901172461357,0.877540349725104
"logistic","imc",16.3959723776089,0.877935671700591
"logistic","imc",16.3959723776089,0.877935671700591
"logistic","imc",16.4195909176206,0.879530328957797
"logistic","imc",16.4195909176206,0.879530328957797
"logistic","imc",16.4365548980934,0.880675689109554
"logistic","imc",16.4365548980934,0.880675689109554
"logistic","imc",16.4939581914016,0.884551397693417
"logistic","imc",16.5289256198347,0.886912299912143
"logistic","imc",16.5289256198347,0.886912299912143
"logistic","imc",16.5289256198347,0.886912299912143
"logistic","imc",16.6137671097005,0.893764856016766
"logistic","imc",16.6137671097005,0.893764856016766
"logistic","imc",16.6267299134432,0.894811847766451
"logistic","imc",16.6267299134432,0.894811847766451
"logistic","imc",16.643598615917,0.896174314765752
